1.286820999999999948e+01 1.978374999999999995e-01 1.407151999999999958e+01 1.267972247100565042e+01 1.318926000000000043e+00 9.271828139309251648e-01 1.000000000000000000e+00
1.292460999999999949e+01 3.470446999999999838e-01 1.408175999999999917e+01 1.265309583617103151e+01 1.315426999999999902e+00 9.485127061848370733e-01 1.000000000000000000e+00
1.290049999999999919e+01 3.318442999999999810e-01 1.405103000000000080e+01 1.270938687891410268e+01 1.320298999999999889e+00 9.030424377973936823e-01 1.000000000000000000e+00
1.281695000000000029e+01 8.338357999999999881e-02 1.404198000000000057e+01 1.271863205891576420e+01 1.249403000000000041e+00 8.475950373750407163e-01 1.000000000000000000e+00
1.282301000000000002e+01 2.280918000000000112e-01 1.402876999999999974e+01 1.254028937870054961e+01 1.289482999999999935e+00 7.996102864651943865e-01 1.000000000000000000e+00
1.293584000000000067e+01 3.404609000000000107e-01 1.408087000000000089e+01 1.286104623866279795e+01 1.248205000000000009e+00 9.876696454884927867e-01 1.000000000000000000e+00
1.288335999999999970e+01 2.239316000000000084e-01 1.411265000000000036e+01 1.260107933758620646e+01 1.253325999999999940e+00 9.489370991000009026e-01 1.000000000000000000e+00
1.297348999999999997e+01 3.616025999999999962e-01 1.414512999999999998e+01 1.260171611574457806e+01 1.311747999999999914e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.283637000000000050e+01 1.262745999999999869e-01 1.409252000000000038e+01 1.240110197260942115e+01 1.281563000000000008e+00 8.793320918872866709e-01 1.000000000000000000e+00
1.288488000000000078e+01 3.102391999999999928e-01 1.405714000000000041e+01 1.246286716441306375e+01 1.255149000000000070e+00 8.746098667821945449e-01 1.000000000000000000e+00
1.281564999999999976e+01 4.441048000000000218e-02 1.406304000000000087e+01 1.257572830441817047e+01 1.256318000000000046e+00 8.493677502243519584e-01 1.000000000000000000e+00
1.287796999999999947e+01 2.361070999999999864e-01 1.407612999999999914e+01 1.257649479809173343e+01 1.338726000000000083e+00 9.254814514982627749e-01 1.000000000000000000e+00
1.290231999999999957e+01 3.195939999999999892e-01 1.408188999999999957e+01 1.246280338694765177e+01 1.248944000000000054e+00 9.105969001468494639e-01 1.000000000000000000e+00
1.295870999999999995e+01 3.717820000000000014e-01 1.413463999999999920e+01 1.223992205062208605e+01 1.319855000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.284754000000000040e+01 2.160102000000000133e-01 1.403081000000000067e+01 1.273836689721627202e+01 1.232040000000000024e+00 8.604465099075678802e-01 1.000000000000000000e+00
1.289817999999999998e+01 2.708403999999999812e-01 1.406685000000000052e+01 1.279216301284018620e+01 1.220974000000000004e+00 9.481832610768863301e-01 1.000000000000000000e+00
1.285186999999999991e+01 2.495902000000000120e-01 1.405400999999999989e+01 1.226273256596726924e+01 1.396733999999999920e+00 8.509232161466743216e-01 1.000000000000000000e+00
1.284783999999999970e+01 2.176533999999999969e-01 1.406756000000000029e+01 1.263120816714080519e+01 1.227646000000000015e+00 8.627906158358346067e-01 1.000000000000000000e+00
1.295105000000000040e+01 3.792041999999999913e-01 1.411998999999999960e+01 1.273824705490926945e+01 1.108654000000000028e+00 9.754205846358445786e-01 1.000000000000000000e+00
1.290873999999999988e+01 2.807297000000000264e-01 1.411919999999999931e+01 1.255120085988595946e+01 1.232053000000000065e+00 9.671797019461182421e-01 1.000000000000000000e+00
1.285468000000000011e+01 1.642069999999999919e-01 1.410567999999999955e+01 1.252644942563194519e+01 1.259416000000000091e+00 9.103899185871089372e-01 1.000000000000000000e+00
1.288991000000000042e+01 2.750921000000000061e-01 1.406776999999999944e+01 1.259902589482749669e+01 1.301385999999999932e+00 9.223970077690910596e-01 1.000000000000000000e+00
1.294365999999999950e+01 3.817999999999999727e-01 1.409787999999999997e+01 1.263014057448745220e+01 1.241686999999999985e+00 9.562895794037129527e-01 1.000000000000000000e+00
1.298113000000000028e+01 4.046399999999999997e-01 1.414687999999999946e+01 1.270389739822210018e+01 1.116579999999999906e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.292285000000000039e+01 3.329330999999999818e-01 1.409033999999999942e+01 1.237037005099080034e+01 1.307698000000000027e+00 9.500662094579541694e-01 1.000000000000000000e+00
1.278944000000000081e+01 1.300817999999999974e-01 1.400948999999999955e+01 1.243461881935527735e+01 1.291738000000000053e+00 7.670773498977794258e-01 1.000000000000000000e+00
1.280677000000000021e+01 2.129471000000000003e-01 1.399569999999999936e+01 1.260611578853001724e+01 1.290780999999999956e+00 7.714739577174128948e-01 1.000000000000000000e+00
1.295771000000000051e+01 3.429921000000000220e-01 1.411510999999999960e+01 1.278164911878087651e+01 1.188487999999999989e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.283153000000000077e+01 1.882832999999999868e-01 1.402580000000000027e+01 1.267459058390066495e+01 1.310435000000000016e+00 8.413284253158299641e-01 1.000000000000000000e+00
1.288532999999999973e+01 2.561034999999999839e-01 1.409052999999999933e+01 1.282711325366188859e+01 1.114776999999999907e+00 9.283829591920692570e-01 1.000000000000000000e+00
1.290302999999999933e+01 2.272061999999999971e-01 1.411565000000000047e+01 1.264980084788717285e+01 1.244917000000000051e+00 9.961910027325774353e-01 1.000000000000000000e+00
1.284551000000000087e+01 1.739632000000000123e-01 1.405677999999999983e+01 1.262292746936903853e+01 1.225481999999999960e+00 8.757781019920487520e-01 1.000000000000000000e+00
1.299327000000000076e+01 4.293611999999999984e-01 1.412542000000000009e+01 1.268535319362459290e+01 1.270176999999999889e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.280943000000000076e+01 2.127371999999999874e-01 1.401225999999999949e+01 1.244876615353279625e+01 1.287201000000000040e+00 7.746124771516352814e-01 1.000000000000000000e+00
1.285272999999999932e+01 2.195973999999999982e-01 1.404495999999999967e+01 1.276881055803650256e+01 1.167513000000000023e+00 8.698388602936025782e-01 1.000000000000000000e+00
1.298920999999999992e+01 4.173906000000000005e-01 1.414034999999999975e+01 1.279385134206474106e+01 1.093220999999999998e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.292137999999999920e+01 3.147210999999999759e-01 1.409812999999999938e+01 1.259757576005054425e+01 1.321102999999999916e+00 9.726544239736577557e-01 1.000000000000000000e+00
1.285359000000000052e+01 1.501636000000000082e-01 1.407128999999999941e+01 1.258768078322760431e+01 1.318851999999999913e+00 9.121604044326588889e-01 1.000000000000000000e+00
1.292638999999999960e+01 3.461436999999999986e-01 1.408758000000000088e+01 1.277267254349756698e+01 1.255586000000000091e+00 9.565840556979745557e-01 1.000000000000000000e+00
1.294702999999999982e+01 3.486375999999999920e-01 1.411974000000000018e+01 1.270124504496263995e+01 1.277679999999999927e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.299776999999999916e+01 4.265653999999999835e-01 1.411608999999999980e+01 1.286983905532738781e+01 1.178304999999999936e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.293952999999999953e+01 3.878126000000000073e-01 1.407795999999999914e+01 1.276809967762877918e+01 1.223608000000000029e+00 9.410886902661543818e-01 1.000000000000000000e+00
1.287613999999999947e+01 2.354285999999999879e-01 1.408840999999999966e+01 1.278746335503828746e+01 1.144333999999999962e+00 9.203979191178482955e-01 1.000000000000000000e+00
1.298113000000000028e+01 4.046399999999999997e-01 1.414687999999999946e+01 1.270389739822210018e+01 1.116579999999999906e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.300061000000000000e+01 4.090439000000000158e-01 1.415290000000000070e+01 1.249989682505473532e+01 1.233287000000000022e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.281348999999999982e+01 7.071104999999999752e-02 1.405602999999999980e+01 1.249970410147563094e+01 1.253154000000000101e+00 8.367832225916158606e-01 1.000000000000000000e+00
1.291714999999999947e+01 3.219835999999999809e-01 1.409143000000000079e+01 1.267362879061628078e+01 1.223872000000000071e+00 9.506591684930967290e-01 1.000000000000000000e+00
1.286407999999999952e+01 1.438326000000000049e-01 1.412031999999999954e+01 1.266087905367458433e+01 1.203832999999999931e+00 9.442283537380243841e-01 1.000000000000000000e+00
1.287276999999999916e+01 2.545261999999999802e-01 1.405996000000000024e+01 1.276812850222021645e+01 1.181950999999999974e+00 8.964387649670169100e-01 1.000000000000000000e+00
1.293473999999999968e+01 3.927957000000000254e-01 1.405494999999999983e+01 1.257312291666688076e+01 1.266205999999999943e+00 9.138314222841514844e-01 1.000000000000000000e+00
1.283553999999999995e+01 1.060692000000000024e-01 1.405945999999999962e+01 1.269418864416577719e+01 1.218355999999999995e+00 8.817168220143650759e-01 1.000000000000000000e+00
1.290517000000000003e+01 2.906289000000000233e-01 1.411050999999999966e+01 1.237281938749222476e+01 1.277968999999999911e+00 9.475316350407873012e-01 1.000000000000000000e+00
1.296660999999999930e+01 3.858671000000000184e-01 1.410474999999999923e+01 1.273340387743368751e+01 1.231549999999999923e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.280879999999999974e+01 9.291871999999999632e-02 1.402429000000000059e+01 1.260094210861266184e+01 1.273728999999999889e+00 8.210945519045236285e-01 1.000000000000000000e+00
1.299666999999999994e+01 4.227060999999999735e-01 1.411961999999999939e+01 1.273615618896666746e+01 1.159450000000000092e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.288091999999999970e+01 2.920745000000000147e-01 1.407545000000000002e+01 1.205008579433422256e+01 1.350298999999999916e+00 8.835350663380507896e-01 1.000000000000000000e+00
1.292343999999999937e+01 3.711670000000000247e-01 1.404160000000000075e+01 1.278666504360861467e+01 1.237317000000000000e+00 9.149844260459613077e-01 1.000000000000000000e+00
1.294610999999999912e+01 3.376611999999999947e-01 1.415517999999999965e+01 1.224358446080077556e+01 1.265004999999999935e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.281906000000000034e+01 4.403394000000000058e-02 1.405505999999999922e+01 1.257791839673424406e+01 1.250283000000000033e+00 8.542357480445716966e-01 1.000000000000000000e+00
1.292948999999999948e+01 3.267612999999999768e-01 1.409656000000000020e+01 1.283337223137937677e+01 1.188892999999999978e+00 9.830217283848906584e-01 1.000000000000000000e+00
1.280463999999999913e+01 1.451246999999999954e-01 1.402417999999999942e+01 1.260084953918330442e+01 1.229381999999999975e+00 7.960111119178708838e-01 1.000000000000000000e+00
1.288756000000000057e+01 2.760396999999999990e-01 1.406742999999999988e+01 1.280947032649518214e+01 1.143901999999999974e+00 9.157073789951668541e-01 1.000000000000000000e+00
1.288105000000000011e+01 3.209628999999999954e-01 1.405822000000000038e+01 1.215466602936445462e+01 1.318864999999999954e+00 8.568050196995709022e-01 1.000000000000000000e+00
1.284586000000000006e+01 2.203134999999999954e-01 1.406192000000000064e+01 1.213286942760835174e+01 1.314877000000000073e+00 8.495423959908983136e-01 1.000000000000000000e+00
1.282110999999999912e+01 6.378311999999999871e-02 1.406164000000000058e+01 1.268935428004681221e+01 1.208677999999999919e+00 8.594701889032262399e-01 1.000000000000000000e+00
1.279273000000000060e+01 1.071011000000000046e-01 1.401637999999999984e+01 1.235772739800410491e+01 1.365164000000000044e+00 7.831795764822738759e-01 1.000000000000000000e+00
1.288100999999999985e+01 2.248825999999999881e-01 1.411753999999999998e+01 1.260667322972544824e+01 1.204364999999999908e+00 9.400389092285643677e-01 1.000000000000000000e+00
1.294928999999999952e+01 3.155450000000000199e-01 1.414709000000000039e+01 1.274563810816412790e+01 1.177438999999999902e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.285800000000000054e+01 2.849609000000000170e-01 1.404513000000000034e+01 1.211292710367492731e+01 1.348718000000000083e+00 8.336594753229038535e-01 1.000000000000000000e+00
1.282901999999999987e+01 1.851951000000000014e-01 1.404521000000000086e+01 1.259015448923646652e+01 1.256737999999999911e+00 8.350332102216158070e-01 1.000000000000000000e+00
1.286013999999999946e+01 2.658022999999999914e-01 1.403736999999999924e+01 1.265424161062320785e+01 1.322076000000000029e+00 8.604607472737324514e-01 1.000000000000000000e+00
1.288782999999999923e+01 2.504711000000000021e-01 1.410706000000000060e+01 1.250758460402737349e+01 1.270054000000000016e+00 9.389210622392261119e-01 1.000000000000000000e+00
1.289513999999999960e+01 2.831943000000000099e-01 1.407574999999999932e+01 1.270095025919878573e+01 1.280645000000000033e+00 9.332474665423178273e-01 1.000000000000000000e+00
1.283233000000000068e+01 2.032512999999999959e-01 1.403143999999999991e+01 1.263673919744516105e+01 1.244434999999999958e+00 8.315376040353029685e-01 1.000000000000000000e+00
1.293969000000000058e+01 3.072737999999999858e-01 1.413630999999999993e+01 1.254331226672986688e+01 1.236634000000000011e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.291615000000000002e+01 2.901442000000000188e-01 1.409845999999999933e+01 1.270900732569223379e+01 1.276672000000000029e+00 9.827223442346908477e-01 1.000000000000000000e+00
1.291269999999999918e+01 3.592770000000000130e-01 1.405108000000000068e+01 1.254254917618889387e+01 1.317552000000000056e+00 8.988762996335720734e-01 1.000000000000000000e+00
1.295246999999999993e+01 3.566217999999999888e-01 1.413705000000000034e+01 1.219730379913298357e+01 1.270693999999999990e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.292525000000000013e+01 2.784657999999999856e-01 1.415072999999999936e+01 1.270231742010219733e+01 1.146195999999999993e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.286232000000000042e+01 2.520494999999999819e-01 1.407546999999999926e+01 1.261270171358142456e+01 1.237065999999999999e+00 8.752480157102173752e-01 1.000000000000000000e+00
1.289001999999999981e+01 2.952987999999999724e-01 1.408600000000000030e+01 1.224306831329331047e+01 1.369842000000000004e+00 9.076589228106548557e-01 1.000000000000000000e+00
1.287017999999999951e+01 2.220746000000000109e-01 1.409118999999999922e+01 1.238030056149218971e+01 1.283825999999999912e+00 9.102299945102304557e-01 1.000000000000000000e+00
1.293003000000000036e+01 3.238697999999999855e-01 1.411613999999999969e+01 1.233697482245008459e+01 1.338427000000000033e+00 9.838279538155505488e-01 1.000000000000000000e+00
1.282643999999999984e+01 2.196057999999999899e-01 1.402264000000000088e+01 1.257369080162894726e+01 1.214153000000000038e+00 8.052294266461718086e-01 1.000000000000000000e+00
1.289334999999999987e+01 2.753915000000000113e-01 1.407311999999999941e+01 1.278555622429821703e+01 1.150576999999999961e+00 9.293679569135543383e-01 1.000000000000000000e+00
1.286650000000000027e+01 2.296481999999999968e-01 1.408630999999999922e+01 1.275752380569448619e+01 1.153872999999999927e+00 9.009330054753234007e-01 1.000000000000000000e+00
1.301666999999999952e+01 4.300152999999999892e-01 1.415687999999999924e+01 1.250210208431604819e+01 1.257392000000000065e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.278917000000000037e+01 1.290997999999999868e-01 1.401781000000000077e+01 1.247522709201091118e+01 1.263250999999999902e+00 7.680695439004631142e-01 1.000000000000000000e+00
1.284742999999999924e+01 2.479500000000000037e-01 1.402223000000000042e+01 1.271751942545425607e+01 1.213119000000000058e+00 8.382557646301688203e-01 1.000000000000000000e+00
1.284478999999999971e+01 2.153777000000000053e-01 1.405701999999999963e+01 1.266270511008164590e+01 1.231025999999999954e+00 8.569683377887484799e-01 1.000000000000000000e+00
1.292126000000000019e+01 2.850698999999999872e-01 1.413439999999999941e+01 1.267780558910500410e+01 1.190023999999999971e+00 9.993078068797093261e-01 1.000000000000000000e+00
1.292848000000000042e+01 2.945725000000000149e-01 1.413807000000000080e+01 1.269200891786315566e+01 1.225894999999999957e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.292126999999999981e+01 2.874067000000000149e-01 1.413120999999999938e+01 1.275894522533558018e+01 1.225138999999999978e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.293098999999999954e+01 3.605179000000000022e-01 1.409453000000000067e+01 1.239855223219355018e+01 1.250621999999999900e+00 9.403574952006270582e-01 1.000000000000000000e+00
1.284334999999999916e+01 1.584312999999999971e-01 1.409629999999999939e+01 1.250018386591331243e+01 1.216115000000000057e+00 8.811442488467760015e-01 1.000000000000000000e+00
1.293416999999999994e+01 3.461795999999999762e-01 1.410066999999999915e+01 1.270954011801954842e+01 1.258976000000000095e+00 9.750851363053141263e-01 1.000000000000000000e+00
1.284454999999999991e+01 2.082365999999999939e-01 1.405494000000000021e+01 1.273510737815562877e+01 1.223753000000000091e+00 8.628474242630698177e-01 1.000000000000000000e+00
1.281112000000000073e+01 6.471501999999999810e-02 1.403945000000000043e+01 1.263192346959560197e+01 1.273784999999999945e+00 8.357351415343924339e-01 1.000000000000000000e+00
1.288554000000000066e+01 2.853428000000000075e-01 1.407592999999999961e+01 1.240781217707979245e+01 1.284086000000000061e+00 8.998481046148982809e-01 1.000000000000000000e+00
1.286834999999999951e+01 2.126479000000000008e-01 1.411316000000000059e+01 1.254074547866092360e+01 1.204490000000000061e+00 9.146921533133474114e-01 1.000000000000000000e+00
1.281296999999999997e+01 1.504147000000000123e-01 1.401379000000000019e+01 1.267604530121413298e+01 1.294478999999999935e+00 8.155840794100247537e-01 1.000000000000000000e+00
1.285896999999999935e+01 2.573636999999999730e-01 1.403383999999999965e+01 1.266806493926173793e+01 1.234159999999999924e+00 8.576842480719298889e-01 1.000000000000000000e+00
1.290175999999999945e+01 3.404300000000000104e-01 1.404476000000000013e+01 1.275550340281425221e+01 1.174206000000000083e+00 8.901440037545800266e-01 1.000000000000000000e+00
1.282586000000000048e+01 2.582599999999999896e-01 1.400986999999999938e+01 1.229088083811798349e+01 1.345712999999999937e+00 7.814432735141318975e-01 1.000000000000000000e+00
1.296214999999999939e+01 4.077963000000000005e-01 1.410946999999999996e+01 1.233841535761847297e+01 1.282443999999999917e+00 9.688891559457001312e-01 1.000000000000000000e+00
1.296291000000000082e+01 4.048804999999999765e-01 1.406140000000000079e+01 1.287619904538865789e+01 1.183132999999999990e+00 9.773252050110283751e-01 1.000000000000000000e+00
1.290938000000000052e+01 3.270700000000000274e-01 1.405739999999999945e+01 1.282590879867554534e+01 1.203751000000000015e+00 9.275654108967438249e-01 1.000000000000000000e+00
1.281428999999999974e+01 1.403275999999999968e-01 1.402801000000000009e+01 1.253812176086833929e+01 1.349474999999999980e+00 8.224595116464500366e-01 1.000000000000000000e+00
1.296241999999999983e+01 3.965133000000000130e-01 1.412191999999999936e+01 1.253829708671338672e+01 1.222074000000000105e+00 9.857411753436607915e-01 1.000000000000000000e+00
1.294928999999999952e+01 3.155450000000000199e-01 1.414709000000000039e+01 1.274563810816412790e+01 1.177438999999999902e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.283741000000000021e+01 1.636195000000000010e-01 1.404920000000000080e+01 1.256248906286717748e+01 1.311539999999999928e+00 8.648963799639938221e-01 1.000000000000000000e+00
1.297223999999999933e+01 3.830533999999999883e-01 1.413456000000000046e+01 1.268993487938388753e+01 1.242626000000000008e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.286857000000000006e+01 1.627858000000000083e-01 1.408981999999999957e+01 1.260476452830636696e+01 1.302605000000000013e+00 9.451711866835943443e-01 1.000000000000000000e+00
1.286360999999999954e+01 2.209677999999999920e-01 1.407843000000000089e+01 1.241557535577672411e+01 1.312073000000000045e+00 8.962494037417130244e-01 1.000000000000000000e+00
1.286135999999999946e+01 1.398882999999999932e-01 1.409572999999999965e+01 1.271366148144088903e+01 1.210091999999999945e+00 9.371068331898260162e-01 1.000000000000000000e+00
1.283524000000000065e+01 2.298405000000000031e-01 1.400145000000000017e+01 1.276587697039339808e+01 1.238444000000000100e+00 8.236337801833404360e-01 1.000000000000000000e+00
1.288607999999999976e+01 3.248730000000000229e-01 1.405442999999999998e+01 1.253995079110878841e+01 1.298880999999999952e+00 8.706826775960526676e-01 1.000000000000000000e+00
1.291305000000000014e+01 3.422648999999999830e-01 1.409280000000000044e+01 1.255907779590172879e+01 1.254394000000000009e+00 9.213360131212231519e-01 1.000000000000000000e+00
1.287509999999999977e+01 1.940279000000000031e-01 1.409956999999999994e+01 1.270344391936851913e+01 1.222558999999999951e+00 9.458269525157906310e-01 1.000000000000000000e+00
1.291505000000000081e+01 3.018472999999999851e-01 1.409603000000000073e+01 1.249977722438874927e+01 1.366517999999999899e+00 9.679719751928340665e-01 1.000000000000000000e+00
1.293257000000000012e+01 3.633865000000000012e-01 1.406869999999999976e+01 1.286346938740179624e+01 1.157728000000000090e+00 9.488721317826801505e-01 1.000000000000000000e+00
1.299966000000000044e+01 4.151398000000000033e-01 1.414800999999999931e+01 1.238285183161851322e+01 1.253980000000000095e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.280669999999999931e+01 1.463708999999999982e-01 1.404213000000000022e+01 1.236469800205543557e+01 1.349207000000000045e+00 8.041814591940585899e-01 1.000000000000000000e+00
1.293263999999999925e+01 2.831227000000000049e-01 1.415268999999999977e+01 1.261246176297151322e+01 1.277927999999999953e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.285881000000000007e+01 2.222425000000000095e-01 1.409160999999999930e+01 1.224109168333628617e+01 1.315727000000000091e+00 8.849623147518452804e-01 1.000000000000000000e+00
1.286419000000000068e+01 1.967784999999999951e-01 1.407246999999999915e+01 1.261651538557589625e+01 1.338044999999999929e+00 9.174186006862191656e-01 1.000000000000000000e+00
1.291779999999999973e+01 3.238735999999999837e-01 1.410529999999999973e+01 1.270172507917460081e+01 1.134020000000000028e+00 9.474076020738406712e-01 1.000000000000000000e+00
1.282414999999999949e+01 1.502847999999999962e-01 1.405738000000000021e+01 1.209648391487968411e+01 1.364168999999999965e+00 8.378018854657728332e-01 1.000000000000000000e+00
1.296334000000000053e+01 3.570344999999999769e-01 1.413014000000000081e+01 1.254179319125855052e+01 1.300821999999999923e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.291294000000000075e+01 3.241491000000000233e-01 1.407680000000000042e+01 1.277003205995567647e+01 1.205880999999999981e+00 9.393507146625774684e-01 1.000000000000000000e+00
1.280910000000000082e+01 2.085249999999999881e-01 1.401642999999999972e+01 1.241862845974887719e+01 1.266723999999999961e+00 7.746578176837498608e-01 1.000000000000000000e+00
1.281953000000000031e+01 1.952244999999999953e-01 1.402974999999999994e+01 1.260847127885394237e+01 1.194315000000000015e+00 8.047458285599490280e-01 1.000000000000000000e+00
1.286444999999999972e+01 2.260421999999999987e-01 1.406434999999999924e+01 1.253700095101745049e+01 1.316777000000000086e+00 8.956494670970868155e-01 1.000000000000000000e+00
1.289581000000000088e+01 2.471262999999999932e-01 1.409614000000000011e+01 1.277173950503576805e+01 1.208169999999999966e+00 9.641352212984766190e-01 1.000000000000000000e+00
1.292318000000000033e+01 3.653968000000000216e-01 1.404653000000000063e+01 1.282441179710185963e+01 1.192349000000000103e+00 9.204691927960126918e-01 1.000000000000000000e+00
1.289968999999999966e+01 2.547606000000000037e-01 1.412988000000000000e+01 1.237147236262344663e+01 1.319180000000000019e+00 9.698263449532882330e-01 1.000000000000000000e+00
1.300150999999999968e+01 4.188622000000000178e-01 1.415526000000000018e+01 1.266743781907744371e+01 1.171929999999999916e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.288340999999999958e+01 3.208305000000000184e-01 1.403617000000000026e+01 1.251261443316122168e+01 1.354000000000000092e+00 8.662274888728497269e-01 1.000000000000000000e+00
